# Data export from the Cosmic-Ray database (http://lpsc.in2p3.fr/crdb)
# Please cite Maurin, Melot, Taillet, arXiv:1302.5525
# Date: 2016/06/07
# Format: GALPROP code (see at the bottom of the file)
#
  Ref.  experiment    units              value        Energy        value error                  Z.A sec   |     Z.A pri    [comments]
X      Y              name   <E>   low    high number    -        +
==================================================================================================================================== 
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.4000e-1  2.4000e-1  2.4000e-1  1.9400e-1  1.0000e-2  1.0000e-2  a 0.0 0.0 0.0         | 16.-1 0.0 0.0       S                                   
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.8500e-1  2.8500e-1  2.8500e-1  1.8400e-1  1.1000e-2  1.1000e-2  a 0.0 0.0 0.0         | 16.-1 0.0 0.0       S                                   
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  3.4000e-1  3.4000e-1  3.4000e-1  1.7600e-1  1.1000e-2  1.1000e-2  a 0.0 0.0 0.0         | 16.-1 0.0 0.0       S                                   
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.2000e-1  1.2000e-1  1.2000e-1  2.6000e-2  3.0000e-3  3.0000e-3  a 0.0 0.0 0.0         | 17.-1 0.0 0.0       Cl                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.4200e-1  1.4200e-1  1.4200e-1  2.5000e-2  2.0000e-3  2.0000e-3  a 0.0 0.0 0.0         | 17.-1 0.0 0.0       Cl                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.7000e-1  1.7000e-1  1.7000e-1  2.5000e-2  2.0000e-3  2.0000e-3  a 0.0 0.0 0.0         | 17.-1 0.0 0.0       Cl                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.0000e-1  2.0000e-1  2.0000e-1  2.9000e-2  2.0000e-3  2.0000e-3  a 0.0 0.0 0.0         | 17.-1 0.0 0.0       Cl                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.4000e-1  2.4000e-1  2.4000e-1  3.2000e-2  3.0000e-3  3.0000e-3  a 0.0 0.0 0.0         | 17.-1 0.0 0.0       Cl                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.8500e-1  2.8500e-1  2.8500e-1  3.5000e-2  4.0000e-3  4.0000e-3  a 0.0 0.0 0.0         | 17.-1 0.0 0.0       Cl                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  3.4000e-1  3.4000e-1  3.4000e-1  3.2000e-2  3.0000e-3  3.0000e-3  a 0.0 0.0 0.0         | 17.-1 0.0 0.0       Cl                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.2000e-1  1.2000e-1  1.2000e-1  5.5000e-2  5.0000e-3  5.0000e-3  a 0.0 0.0 0.0         | 18.-1 0.0 0.0       Ar                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.4200e-1  1.4200e-1  1.4200e-1  6.0000e-2  3.0000e-3  3.0000e-3  a 0.0 0.0 0.0         | 18.-1 0.0 0.0       Ar                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.7000e-1  1.7000e-1  1.7000e-1  6.5000e-2  4.0000e-3  4.0000e-3  a 0.0 0.0 0.0         | 18.-1 0.0 0.0       Ar                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.0000e-1  2.0000e-1  2.0000e-1  6.5000e-2  4.0000e-3  4.0000e-3  a 0.0 0.0 0.0         | 18.-1 0.0 0.0       Ar                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.4000e-1  2.4000e-1  2.4000e-1  7.1000e-2  4.0000e-3  4.0000e-3  a 0.0 0.0 0.0         | 18.-1 0.0 0.0       Ar                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.8500e-1  2.8500e-1  2.8500e-1  8.0000e-2  5.0000e-3  5.0000e-3  a 0.0 0.0 0.0         | 18.-1 0.0 0.0       Ar                                  
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  3.4000e-1  3.4000e-1  3.4000e-1  7.6000e-2  6.0000e-3  6.0000e-3  a 0.0 0.0 0.0         | 18.-1 0.0 0.0       Ar                                  
